"","Pop_ID","Population","Row","Column","Block","Family","Replicate","Comment","Date","Dead","Leaf_not_coll","Date_weighed_Soaked","Leaf_weight_g_Soaked","Photographed","Date_processed_ImageJ","Area_mm_sq","Length_mm","Width_mm","Len_div_wid","Comment.1","Dates_dried","Date_weighed_dried","Leaf_weight_g_Dried","Weighed_by","SLA","LDMC","X","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score"
"719","MW057",57,12,19,3,5,5,NA,NA,0,NA,"8/7/2020",1.542,"yes",20201001,3650.713,114.95,44.82,2.5647,"","5/22/21-5/24/21","5/31/2021",0.0915,"Olivia ",39.89850273,0.059338521,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"720","MW057",57,19,33,4,4,3,NA,NA,0,NA,"8/8/2020",2.2853,"yes",20201018,6321.357,137.08,61.64,2.2239,"","5/26/21-5/28/21","6.1.21",0.3237,"Olivia",19.528443,0.141644423,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"721","MW057",57,13,33,4,1,5,NA,NA,1,NA,"",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"722","MW057",57,14,1,3,2,3,NA,NA,0,NA,"8/7/2020",0.5334,"yes",20201005,1663.345,77.7,31.85,2.4396,"","5/15/21-5/17/21","5/25/2021",0.0825,"Samer",20.16175758,0.154668167,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"723","MW057",57,7,34,2,4,5,NA,NA,0,NA,"8/6/2020",3.7824,"yes",20200921,11063.06,180.89,77.08,2.3468,"","5/22/21-5/24/21","5/31/2021",0.5933,"Olivia ",18.64665431,0.15685808,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"724","MW057",57,16,2,3,4,2,NA,NA,0,NA,"8/7/2020",0.5003,"yes",20201009,2000.84,81.66,34.65,2.3567,"","5/22/21-5/24/21","5/28/2021",0.1006,"Olivia",19.88906561,0.201079352,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"725","MW057",57,8,17,1,3,2,NA,NA,0,NA,"8/7/2020",0.2549,"yes",20200922,777.951,68.42,15.04,4.5492,"","5/15/21-5/17/21","5/25/2021",0.065,"Samer",11.96847692,0.255001962,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"726","MW057",57,15,35,4,4,1,NA,NA,0,NA,"8/7/2020",2.2539,"yes",20201008,7372.864,148.84,64.69,2.3008,"","5/15/21-5/17/21","5/25/2021",0.4025,"Samer",18.31767453,0.178579351,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"727","MW057",57,2,43,2,1,4,NA,NA,0,NA,"8/6/2020",0.708,"yes",20200910,2573.263,109.8,32.42,3.3868,"","6/1/21-6/3/21","6/3/2021",0.1091,"Olivia",23.58627864,0.154096045,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"728","MW057",57,15,17,3,3,4,NA,NA,0,NA,"8/7/2020",0.5945,"yes",20201009,2430.783,106.46,30.94,3.4409,"","5/15/21-5/17/21","5/28/2021",0.1113,"Olivia",21.83991914,0.187216148,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"729","MW057",57,10,37,2,1,1,NA,NA,0,NA,"8/7/2020",1.418,"yes",20200928,4252.699,123.74,47.72,2.593,"ripped leaf","5/15/21-5/17/21","5/18/2021",0.1935,"Olivia",21.97777261,0.136459803,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"730","MW057",57,12,38,4,2,5,NA,NA,0,NA,"8/7/2020",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"731","MW057",57,8,2,1,1,2,NA,NA,0,NA,"8/7/2020",0.4968,"yes",20200918,1217.026,76.09,20.82,3.6547,"","5/15/21-5/17/21","5/25/2021",0.128,"Samer",9.508015625,0.257648953,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"732","MW057",57,17,39,4,3,3,NA,NA,1,NA,"",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"733","MW057",57,15,8,3,2,4,NA,NA,0,NA,"8/7/2020",1.4496,"yes",20201007,5380.615,151.81,47.31,3.2088,"","5/15/21-5/17/21","5/25/2021",0.2553,"Samer",21.07565609,0.17611755,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"734","MW057",57,10,38,2,1,3,NA,NA,0,NA,"8/7/2020",0.236,"yes",20200926,1033.165,71.74,20.18,3.555,"","5/15/21-5/17/21","5/19/2021",0.1342,"Olivia",7.698695976,0.568644068,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"735","MW057",57,6,7,1,5,3,NA,NA,0,NA,"8/6/2020",0.4667,"yes",20200917,1451.538,84.68,23.75,3.5655,"","5/22/21-5/24/21","5/28/2021",0.2045,"Olivia",7.09798533,0.438182987,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"736","MW057",57,2,42,2,5,1,NA,NA,0,NA,"8/6/2020",0.3434,"yes",20200910,1278.247,68.6,26.38,2.6005," the leaf had noticeable herbivory","6/1/21-6/3/21","6/3/2021",0.0604,"Olivia",21.1630298,0.175888177,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"737","MW057",57,12,25,4,4,4,NA,NA,0,NA,"8/7/2020",0.1578,"yes",20201001,872.869,51.81,22.85,2.2674,"","5/22/21-5/24/21","5/31/2021",0.0183,"Olivia ",47.69775956,0.115969582,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"738","MW057",57,20,22,3,2,2,NA,NA,0,NA,"",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"739","MW057",57,6,34,2,5,2,NA,NA,1,NA,"8/6/2020",NA,"No",NA,NA,NA,NA,NA,"there isn't an image associated with them",NA,NA,NA,NA,NA,NA,57,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762
"740","MW061",61,16,21,3,4,2,NA,NA,0,NA,"8/8/2020",0.317,"yes",20201011,1306.587,68.17,25.05,2.7214,"","5/22/21-5/24/21","5/28/2021",0.0716,"Olivia",18.24842179,0.225867508,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"741","MW061",61,6,2,1,4,5,NA,NA,0,NA,"8/6/2020",0.6912,"yes",20200917,1979.362,92.59,24.73,3.744,"","5/22/21-5/24/21","5/28/2021",0.1147,"Olivia",17.25686138,0.165943287,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"742","MW061",61,10,44,4,1,1,NA,NA,0,NA,"8/7/2020",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"743","MW061",61,4,10,1,5,1,NA,NA,1,NA,"8/6/2020",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"744","MW061",61,17,27,4,3,2,NA,NA,0,NA,"8/8/2020",1.3693,"yes",20201011,5398.495,131.54,54.2,2.4269,"the leaf had noticeable herbivory","5/15/21-5/17/21","5/20/2021",0.1829,"Olivia",29.51610169,0.133571898,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"745","MW061",61,11,13,1,1,5,NA,NA,0,NA,"8/7/2020",1.0748,"yes",20200929,3551.721,136.03,34.33,3.9624,"","5/22/21-5/24/21","5/28/2021",0.1938,"Olivia",18.32673375,0.180312616,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"746","MW061",61,13,32,4,3,4,NA,NA,0,NA,"8/7/2020",2.5386,"yes",20201005,6094.864,138.61,60.29,2.2991,"","5/18/21-5/20/21","5/20/2021",0.367,"Olivia",16.60725886,0.144567872,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"747","MW061",61,18,3,3,1,4,NA,NA,0,NA,"8/8/2020",0.3122,"yes",20201016,951.908,71.96,18.24,3.9452,"","5/15/21-5/17/21","5/19/2021",0.0774,"Olivia",12.29855297,0.247918001,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"748","MW061",61,4,44,2,4,4,NA,NA,0,NA,"8/6/2020",1.3464,"yes",20200915,3577.735,127.08,37.92,3.3513,"","6/1/21-6/3/21","6/3/2021",0.2415,"Olivia",14.81463768,0.179367201,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"749","MW061",61,10,15,1,3,3,NA,NA,0,NA,"8/7/2020",0.4476,"yes",20200927,1312.712,51.66,33.33,1.55,"","5/3/2021-5/5/2021","5/5/2021",0.0555,"Sophie",23.65246847,0.123994638,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"750","MW061",61,10,28,2,4,1,NA,NA,0,NA,"8/7/2020",1.351,"yes",20200927,3552.67,116.07,44.3,2.6201,"","5/15/21-5/17/21","5/18/2021",0.2053,"Olivia",17.3047735,0.15196151,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"751","MW061",61,13,16,3,4,3,NA,NA,0,NA,"8/7/2020",1.132,"yes",20201003,6158.203,156.21,52.03,3.0023,"","5/18/21-5/20/21","5/20/2021",0.2758,"Olivia",22.32850979,0.243639576,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"752","MW061",61,19,29,4,3,1,NA,NA,0,NA,"8/8/2020",0.3092,"yes",20201018,1158.057,76.5,18.26,4.1895,"the leaf had noticeable herbivory","5/26/21-5/28/21","6.1.21",0.0486,"Olivia",23.82833333,0.157179819,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"753","MW061",61,12,34,4,1,2,NA,NA,0,NA,"8/7/2020",0.7382,"yes",20201001,2290.15,97.11,32.91,2.9508,"","5/22/21-5/24/21","5/31/2021",0.0933,"Olivia ",24.54608789,0.126388513,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"754","MW061",61,19,9,3,5,2,NA,NA,0,NA,"8/8/2020",2.3001,"yes",20201017,5909.466,134.2,56.09,2.3926,"","5/26/21-5/28/21","6.1.21",0.3065,"Olivia",19.28047635,0.133255076,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"755","MW061",61,17,42,4,5,4,NA,NA,1,NA,"",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"756","MW061",61,13,14,3,5,3,NA,NA,0,NA,"8/7/2020",0.6465,"yes",20201003,1650.382,70.41,29.57,2.3811," the leaf had noticeable herbivory","5/18/21-5/20/21","5/20/2021",0.1045,"Olivia",15.79312919,0.161639598,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"757","MW061",61,12,4,3,1,3,NA,NA,0,NA,"8/7/2020",2.3405,"yes",20200928,6339.373,169.68,53.04,3.1991,"","5/22/21-5/24/21","5/31/2021",0.3781,"Olivia ",16.76639249,0.161546678,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"758","MW061",61,19,24,3,3,5,NA,NA,0,NA,"8/8/2020",0.2078,"yes",20201018,994.723,54,25.75,2.0971,"the leaf had noticeable herbivory","5/26/21-5/28/21","6.1.21",0.0222,"Olivia",44.80734234,0.106833494,61,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411
"759","MW062",62,14,18,3,4,3,NA,NA,0,NA,"8/7/2020",2.3005,"yes",20201006,6914.664,155.12,61.59,2.5186,"slightly folded","5/15/21-5/17/21","5/28/2021",0.2988,"Olivia",23.14144578,0.129884808,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"760","MW062",62,13,15,3,1,4,NA,NA,0,NA,"8/7/2020",1.8075,"yes",20201003,4209.526,123.43,45.12,2.7356,"","5/18/21-5/20/21","5/20/2021",0.2868,"Olivia",14.67756625,0.158672199,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"761","MW062",62,9,40,2,5,5,NA,NA,0,NA,"8/7/2020",2.8515,"yes",20200925,8210.206,163.97,64.92,2.5257,"","5/18/21-5/20/21","5/20/2021",0.3717,"Olivia",22.08825935,0.130352446,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"762","MW062",62,1,45,2,2,1,NA,NA,0,NA,"8/6/2020",0.3442,"yes",20200909,1527.578,92.47,31.27,2.9571,"","6/1/21-6/3/21","6/3/2021",0.0896,"Olivia",17.04886161,0.260313771,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"763","MW062",62,5,24,2,1,1,NA,NA,0,NA,"8/6/2020",0.2057,"yes",20200916,728.472,62.23,16.39,3.7968,"","6/1/21-6/3/21","6/3/2021",0.0419,"Olivia",17.38596659,0.203694701,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"764","MW062",62,10,6,1,4,2,NA,NA,0,NA,"8/7/2020",0.8737,"yes",20200923,3056.211,108.26,42.32,2.5581,"","5/22/21-5/24/21","5/31/2021",0.153,"Olivia ",19.97523529,0.175117317,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"765","MW062",62,8,31,2,4,4,NA,NA,0,NA,"8/7/2020",1.1639,"yes",20200922,2500.943,89.96,35.06,2.5659,"","5/15/21-5/17/21","5/18/2021",0.1702,"Olivia",14.69414219,0.146232494,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"766","MW062",62,1,32,2,5,2,NA,NA,0,NA,"8/6/2020",1.7971,"yes",20200909,6487.114,155.18,52.35,2.9643,"","6/1/21-6/3/21","6/3/2021",0.4299,"Olivia",15.08982089,0.239218741,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"767","MW062",62,7,31,2,2,3,NA,NA,0,NA,"8/6/2020",2.114,"yes",20200921,5217.471,118.25,55.53,2.1295," the leaf had noticeable herbivory","5/22/21-5/24/21","5/31/2021",0.3159,"Olivia ",16.51621083,0.149432356,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"768","MW062",62,7,5,1,1,5,NA,NA,0,NA,"8/7/2020",0.9031,"yes",20200918,3002.147,118.05,33.35,3.5397,"","5/15/21-5/17/21","5/18/2021",0.1476,"Olivia",20.33974932,0.16343705,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"769","MW062",62,18,24,3,3,2,NA,NA,0,NA,"8/8/2020",0.2562,"yes",20201016,1079.775,71.73,21.39,3.3534,"the leaf had noticeable herbivory","5/15/21-5/17/21","5/19/2021",0.0081,"Olivia",133.3055556,0.031615925,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"770","MW062",62,19,32,4,5,3,NA,NA,0,NA,"8/8/2020",1.1932,"yes",20201018,2997.244,111.53,38.93,2.8649,"the leaf had noticeable herbivory","5/26/21-5/28/21","6.1.21",0.1525,"Olivia",19.65405902,0.127807576,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"771","MW062",62,12,12,3,2,2,NA,NA,0,NA,"8/7/2020",0.0815,"yes",20200930,415.052,40.63,14.09,2.8836,"","5/22/21-5/24/21","5/31/2021",0.0144,"Olivia ",28.82305556,0.176687117,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"772","MW062",62,17,3,3,5,1,NA,NA,0,NA,"8/8/2020",0.8998,"yes",20201011,3835.506,114.12,46.75,2.4411,"","5/15/21-5/17/21","5/18/2021",0.1565,"Olivia",24.50802556,0.17392754,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"773","MW062",62,6,29,2,3,4,NA,NA,0,NA,"8/6/2020",0.416,"yes",20200918,980.572,67.95,20.08,3.384,"","5/22/21-5/24/21","5/31/2021",0.0399,"Olivia ",24.57573935,0.095913462,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"774","MW062",62,3,26,2,3,1,NA,NA,0,NA,"8/6/2020",1.3328,"yes",20200911,4079.114,119.54,42.87,2.7884,"","6/1/21-6/3/21","6/3/2021",0.1932,"Olivia",21.1134265,0.144957983,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"775","MW062",62,7,35,2,3,5,NA,NA,1,NA,"8/6/2020",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"776","MW062",62,6,39,2,4,1,NA,NA,0,NA,"8/6/2020",1.4301,"No",NA,NA,NA,NA,NA,"there isn't an image associated with them","5/22/21-5/24/21","5/31/2021",0.1977,"Olivia ",NA,0.138242081,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"777","MW062",62,18,14,3,5,4,NA,NA,0,NA,"8/8/2020",2.1734,"yes",20201016,6808.085,148.92,60.32,2.4688,"","5/15/21-5/17/21","5/18/2021",0.3239,"Olivia",21.0190954,0.149029171,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"778","MW062",62,8,44,2,1,3,NA,NA,0,NA,"8/7/2020",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"779","MW062",62,8,18,1,1,2,NA,NA,0,NA,"8/7/2020",0.1092,"yes",20200922,417.019,54.12,11.57,4.6776,"","5/15/21-5/17/21","5/25/2021",0.0179,"Samer",23.29715084,0.163919414,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"780","MW062",62,10,2,1,4,5,NA,NA,0,NA,"8/7/2020",1.7173,"yes",20201001,5260.396,122.41,57.56,2.1267," folded and the leaf had noticeable herbivory","5/22/21-5/24/21","5/31/2021",0.2286,"Olivia ",23.01135608,0.133115938,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"781","MW062",62,8,14,1,2,5,NA,NA,0,NA,"8/7/2020",0.2713,"yes",20200921,862.197,60.44,18.44,3.2777,"","5/15/21-5/17/21","5/25/2021",0.0373,"Samer ",23.11520107,0.137486178,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"782","MW062",62,13,25,3,2,4,NA,NA,0,NA,"8/7/2020",2.6334,"yes",20201005,6986.879,149.97,69.84,2.1473,"","5/18/21-5/20/21","5/20/2021",0.3621,"Olivia",19.29544049,0.137502848,62,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666
"783","MW064",64,3,15,1,3,2,NA,NA,0,NA,"8/6/2020",0.1612,"yes",20200910,655.529,63.69,15.16,4.2012,"","6/1/21-6/3/21","6/3/2021",0.0431,"Olivia",15.20948956,0.267369727,64,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287
"784","MW064",64,9,27,2,2,4,NA,NA,1,NA,"",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287
"785","MW064",64,12,44,4,5,2,NA,NA,0,NA,"8/7/2020",0.2368,"yes",20201001,654.883,59.14,15.54,3.8057,"","5/22/21-5/24/21","5/31/2021",0.0491,"Olivia ",13.33773931,0.207347973,64,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287
"786","MW064",64,5,45,2,1,2,NA,NA,0,NA,"8/6/2020",0.4164,"yes",20200915,1293.928,75.63,23.92,3.1618,"","6/1/21-6/3/21","6/3/2021",0.1043,"Olivia",12.40582934,0.250480307,64,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287
"787","MW064",64,19,14,3,3,1,NA,NA,0,NA,"8/8/2020",0.9972,"yes",20201017,3468.3,124.25,36.87,3.3699,"","5/26/21-5/28/21","6.1.21",0.135,"Olivia",25.69111111,0.135379061,64,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287
"788","MW064",64,8,41,2,2,2,NA,NA,0,NA,"8/7/2020",0.1009,"yes",20200923,315.01,40.6,10.12,4.0119,"","5/15/21-5/17/21","5/18/2021",0.0325,"Olivia",9.692615385,0.32210109,64,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287
"789","MW064",64,9,25,2,5,3,NA,NA,0,NA,"8/7/2020",0.5116,"yes",20200924,1840.186,89.75,30.27,2.965,"","5/18/21-5/20/21","5/20/2021",0.0559,"Olivia",32.91924866,0.109265051,64,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287
"790","MW064",64,2,41,2,1,3,NA,NA,0,NA,"8/6/2020",1.5068,"yes",20200910,4146.087,109.66,50.19,2.1849,"","6/1/21-6/3/21","6/3/2021",0.2959,"Olivia",14.01178439,0.196376427,64,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287
"791","MW064",64,11,1,1,1,1,NA,NA,0,NA,"8/7/2020",1.3618,"yes",20200928,2971.285,98.01,42.04,2.3314,"","5/22/21-5/24/21","5/28/2021",0.2656,"Olivia",11.18706702,0.195035982,64,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287
"792","MW064",64,11,10,1,5,1,NA,NA,0,NA,"8/7/2020",1.0377,"yes",20200928,2317.551,105.44,29.88,3.5288,"","5/22/21-5/24/21","5/28/2021",0.1701,"Olivia",13.62463845,0.163920208,64,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287
"793","MW064",64,8,42,2,3,3,NA,NA,0,NA,"8/7/2020",0.4199,"yes",20200923,1165.103,75.34,20.56,3.6644,"","5/15/21-5/17/21","5/25/2021",0.058,"Samer",20.08798276,0.138128126,64,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287
"794","MW064",64,7,38,2,3,4,NA,NA,0,NA,"8/6/2020",2.232,"yes",20200921,4959.665,141.74,43.64,3.2479,"","5/22/21-5/24/21","5/31/2021",0.3519,"Olivia ",14.09396135,0.15766129,64,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287
"795","MW064",64,11,8,1,1,4,NA,NA,0,NA,"8/7/2020",1.1374,"yes",20200928,4145.362,109.3,47.12,2.3196," the leaf had noticeable herbivory","5/22/21-5/24/21","5/28/2021",0.1999,"Olivia",20.73717859,0.175751714,64,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287
"796","MW064",64,7,6,1,2,3,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287
"797","MW064",64,18,31,4,1,5,NA,NA,0,NA,"8/8/2020",0.5075,"yes",20201016,2016.421,97.01,28.6,3.392,"","5/15/21-5/17/21","5/19/2021",0.0621,"Olivia",32.4705475,0.122364532,64,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287
"798","MW064",64,19,6,3,5,5,NA,NA,0,NA,"8/8/2020",0.7113,"yes",20201017,2421.04,99.88,32.67,3.0572,"","5/26/21-5/28/21","6.1.21",0.2055,"Olivia",11.78121655,0.288907634,64,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287
"799","MW064",64,18,4,3,5,4,NA,NA,0,NA,"8/8/2020",2.0378,"yes",20201016,4628.599,135.08,49.47,2.7305,"","5/15/21-5/17/21","5/20/2021",0.3268,"Olivia",14.16339963,0.160369025,64,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287
"800","MW067",67,8,3,1,3,2,NA,NA,0,NA,"8/7/2020",0.6356,"yes",20200918,2196.845,93.53,31.97,2.9256,"","5/15/21-5/17/21","5/25/2021",0.0974,"Samer",22.5548768,0.153241032,67,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284
"801","MW067",67,8,45,2,2,2,NA,NA,0,NA,"8/7/2020",0.3164,"yes",20200923,1011.992,69.62,20.48,3.3994,"","5/15/21-5/17/21","5/25/2021",0.0631,"Samer",16.03790808,0.1994311,67,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284
"802","MW067",67,1,27,2,3,5,NA,NA,0,NA,"8/6/2020",1.0561,"yes",20200909,2960.76,106.8,37,2.8865,"","6/1/21-6/3/21","6/3/2021",0.2083,"Olivia",14.21392223,0.19723511,67,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284
"803","MW067",67,12,16,3,4,2,NA,NA,0,NA,"8/7/2020",0.9105,"yes",20200930,3538.788,104.69,47.29,2.2138,"","5/22/21-5/24/21","5/31/2021",0.1325,"Olivia ",26.70783396,0.145524437,67,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284
"804","MW067",67,21,9,3,2,3,NA,NA,0,NA,"8/8/2020",1.0036,"yes",20201022,2962.244,113.32,38.36,2.9541,"","5/26/21-5/28/21","5/31/2021",0.1327,"Olivia ",22.3228636,0.132223994,67,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284
"805","MW067",67,8,46,2,5,3,NA,NA,1,NA,"",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284
"806","MW067",67,17,12,3,4,4,NA,NA,0,NA,"8/8/2020",1.7912,"yes",20201011,5167.036,121.93,58.19,2.0954,"","5/15/21-5/17/21","5/18/2021",0.3319,"Olivia",15.56805062,0.185294775,67,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284
